Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Purchase
0,0.0,0,0.0,38,1372.0,0.005405405,0.018918919,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
4,74.0,2,629.0,149,5042.458059,0.003870968,0.007285123,18.36804916,0.0,Mar,2,2,1,2,Returning_Visitor,0,yes
0,0.0,0,0.0,5,288.5,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,1,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,no
0,0.0,0,0.0,6,192.0,0.0,0.04,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,0,no
0,0.0,0,0.0,27,954.6666667,0.0,0.003846154,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
2,112.0,0,0.0,9,198.8333333,0.0,0.006060606,0.0,0.0,Mar,3,2,3,2,New_Visitor,1,no
0,0.0,0,0.0,8,181.0,0.075,0.1,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,1,no
0,0.0,0,0.0,21,517.4238095,0.019047619,0.025,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,0,no
0,0.0,0,0.0,12,358.0666667,0.0,0.025,0.0,0.0,Mar,3,3,2,1,Returning_Visitor,0,no
1,5.5,0,0.0,22,339.25,0.0,0.026984127,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,0,no
0,0.0,0,0.0,13,265.1666667,0.0,0.046153846,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,0,no
0,0.0,0,0.0,6,92.0,0.0,0.066666667,0.0,0.0,Mar,1,1,3,10,Returning_Visitor,0,no
3,228.0,1,267.5,23,1266.267677,0.002197802,0.037765568,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,no
3,55.0,2,4.0,2,19.0,0.0,0.033333333,0.0,0.0,Mar,1,1,8,2,New_Visitor,0,no
1,17.0,0,0.0,12,616.4,0.0,0.018181818,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,1,no
0,0.0,0,0.0,5,155.0,0.04,0.053333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,11,814.5,0.0,0.01,0.0,0.0,Mar,1,1,1,2,New_Visitor,0,no
0,0.0,0,0.0,5,819.5,0.0,0.036,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,1,no
0,0.0,0,0.0,17,766.5,0.0,0.0125,61.9395,0.0,Mar,2,2,1,2,New_Visitor,1,yes
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,5,5,1,Returning_Visitor,0,no
0,0.0,0,0.0,14,2425.0,0.0,0.007142857,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,15,638.6428571,0.003571429,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,4,81.0,0.0,0.025,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,no
0,0.0,0,0.0,20,1985.0,0.03,0.055,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,0,no
3,97.0,0,0.0,15,482.0,0.0125,0.025,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,no
0,0.0,3,57.0,31,4547.166667,0.012903226,0.039247312,8.682741935,0.0,Mar,2,4,5,2,Returning_Visitor,0,no
0,0.0,0,0.0,9,1040.0,0.077777778,0.116666667,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,30,632.5833333,0.0,0.021666667,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,no
1,77.0,0,0.0,9,312.0,0.0,0.044444444,0.0,0.0,Mar,1,1,3,3,New_Visitor,1,no
13,315.9666667,1,0.0,15,406.575,0.019047619,0.032380952,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,0,no
1,0.0,0,0.0,39,2487.5,0.017105263,0.047105263,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,no
2,11.0,0,0.0,20,510.0,0.013636364,0.034848485,0.0,0.0,Mar,4,1,6,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,0,no
2,47.66666667,0,0.0,5,72.33333333,0.0,0.014285714,0.0,0.0,Mar,1,1,8,2,New_Visitor,0,no
0,0.0,0,0.0,13,96.5,0.030769231,0.076923077,0.0,0.0,Mar,2,6,4,1,Returning_Visitor,0,no
0,0.0,0,0.0,8,267.0,0.0,0.05,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,0,no
2,30.0,1,148.5,24,1530.194444,0.007407407,0.014814815,10.10222222,0.0,Mar,1,1,1,10,Returning_Visitor,0,no
0,0.0,0,0.0,1,10.0,0.0,0.1,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,1,no
0,0.0,0,0.0,4,36.0,0.05,0.1,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,no
2,25.0,0,0.0,6,65.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,New_Visitor,1,no
0,0.0,0,0.0,5,77.0,0.0,0.04,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,1,no
4,1347.75,0,0.0,22,3410.875,0.019871795,0.09,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
18,280.95,6,762.5,79,2096.911364,0.003333333,0.014008551,25.96702005,0.0,Mar,2,4,2,2,Returning_Visitor,0,no
4,100.3,0,0.0,66,2868.133333,0.011428571,0.01725974,9.162351243,0.0,Mar,3,2,1,1,Returning_Visitor,0,yes
1,23.0,0,0.0,27,1058.893939,0.0,0.010493827,1.865777778,0.0,Mar,2,2,3,13,Returning_Visitor,0,no
6,53.38095238,0,0.0,5,54.38095238,0.0,0.003571429,0.0,0.0,Mar,2,2,6,2,New_Visitor,1,no
2,8.0,0,0.0,11,543.5,0.007692308,0.038461538,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,0,no
0,0.0,0,0.0,7,314.5,0.033333333,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,no
14,416.3928571,6,449.3333333,258,11301.20416,0.0,0.00742538,33.6117917,0.0,Mar,2,4,9,2,Returning_Visitor,0,yes
0,0.0,0,0.0,17,927.1666667,0.0,0.014705882,0.0,0.0,Mar,1,1,2,3,Returning_Visitor,0,no
3,148.0,0,0.0,8,292.5,0.0,0.027272727,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,no
0,0.0,0,0.0,2,68.5,0.0,0.033333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,0,no
3,58.0,0,0.0,23,364.1666667,0.004,0.02,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,no
4,57.0,0,0.0,5,81.0,0.0,0.025,0.0,0.0,Mar,1,1,8,10,Returning_Visitor,0,no
2,34.0,0,0.0,21,521.5,0.018181818,0.021212121,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,1,no
0,0.0,0,0.0,7,496.75,0.0,0.011111111,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,0,no
2,37.5,0,0.0,2,492.5,0.0,0.05,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
0,0.0,1,1411.0,1,1411.0,0.0,0.1,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,6,218.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,30,484.672619,0.0,0.018965517,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,0,no
0,0.0,0,0.0,19,439.8333333,0.005555556,0.003703704,0.0,0.0,Mar,1,1,7,2,New_Visitor,0,no
2,38.0,0,0.0,21,733.7,0.0,0.014035088,0.0,0.0,Mar,2,7,1,3,Returning_Visitor,1,no
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,1,no
3,117.0,0,0.0,20,543.8,0.00952381,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,0,no
0,0.0,0,0.0,3,48.0,0.0,0.066666667,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,0,no
2,16.66666667,0,0.0,22,343.3690476,0.001298701,0.039924242,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,9,171.0,0.022222222,0.066666667,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,0,no
0,0.0,0,0.0,11,299.5,0.036363636,0.072727273,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
4,38.5,0,0.0,33,583.8333333,0.002631579,0.007894737,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,1,no
0,0.0,0,0.0,44,441.7916667,0.004545455,0.018181818,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,0,no
0,0.0,2,18.0,1,46.0,0.0,0.066666667,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,0,no
0,0.0,0,0.0,80,801.802381,0.0,0.0035,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,no
1,19.0,0,0.0,40,1361.166667,0.005,0.0225,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,1,no
0,0.0,0,0.0,3,27.0,0.066666667,0.133333333,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0,no
5,67.5,3,245.0,32,1929.329762,0.0,0.00430839,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,5,116.0,0.0,0.04,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,no
1,43.0,0,0.0,37,1505.166667,0.0,0.005263158,0.0,0.0,Mar,2,2,4,8,New_Visitor,0,no
4,84.0,0,0.0,21,270.0,0.0,0.002380952,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,0,no
0,0.0,1,0.0,51,2122.656061,0.0,0.007051282,9.294775641,0.0,Mar,2,2,1,10,Returning_Visitor,0,yes
0,0.0,0,0.0,35,1231.160256,0.005714286,0.023619048,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,17,341.6666667,0.011764706,0.041176471,0.0,0.0,Mar,2,6,9,6,Returning_Visitor,0,no
1,0.0,0,0.0,34,2161.979365,0.00625,0.020233586,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,30,390.6666667,0.006666667,0.056666667,0.0,0.0,Mar,2,6,6,1,Returning_Visitor,0,no
1,18.5,0,0.0,12,208.0,0.045454545,0.081818182,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,no
6,87.33333333,0,0.0,62,1470.853037,0.0,0.009683372,0.0,0.0,Mar,2,4,6,3,Returning_Visitor,1,no
6,99.60588235,0,0.0,83,2585.61835,0.0,0.00761877,6.871308983,0.0,Mar,2,2,2,2,Returning_Visitor,0,yes
3,63.0,0,0.0,13,400.3333333,0.030769231,0.046153846,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,12,1484.0,0.0,0.016666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,no
0,0.0,0,0.0,4,505.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
16,315.1449864,6,147.8666667,173,6255.017866,0.002531328,0.010737154,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,0,no
6,523.2142857,2,263.0,48,2309.732468,0.003846154,0.014903846,10.60089168,0.0,Mar,2,2,3,1,Returning_Visitor,0,yes
3,118.6666667,0,0.0,17,694.0,0.003703704,0.008333333,27.45138186,0.0,Mar,3,2,1,2,Returning_Visitor,1,yes
0,0.0,0,0.0,11,125.0,0.018181818,0.081818182,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0,no
1,40.0,0,0.0,27,1400.5,0.0,0.007142857,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,0,no
13,374.875,1,53.0,88,5958.071931,0.002105263,0.00954386,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,no
0,0.0,0,0.0,16,371.5,0.0125,0.025,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,0,no
0,0.0,0,0.0,6,13.0,0.133333333,0.166666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,no
1,4.0,3,148.5,5,185.8333333,0.0,0.01875,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,0,no
2,102.0,0,0.0,16,502.8333333,0.0,0.004444444,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,1,no
0,0.0,0,0.0,3,1016.5,0.066666667,0.066666667,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,0,no
1,11.0,0,0.0,16,253.0,0.0,0.023529412,0.0,0.0,Mar,2,2,1,3,New_Visitor,0,no
0,0.0,0,0.0,58,3200.366667,0.003448276,0.027586207,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,no
0,0.0,0,0.0,14,1037.5,0.014285714,0.047619048,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,0,no
0,0.0,0,0.0,37,1643.435516,0.005555556,0.032271242,2.188718519,0.0,Mar,2,4,3,2,Returning_Visitor,1,yes
0,0.0,0,0.0,7,383.5,0.0,0.023809524,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,0,no
2,84.0,0,0.0,3,195.0,0.0,0.02,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,0,no
3,24.0,0,0.0,6,58.0,0.0,0.028571429,0.0,0.0,Mar,2,2,8,2,Returning_Visitor,0,no
8,17.34848485,0,0.0,19,291.2589744,0.0,0.043589744,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,no
2,15.0,0,0.0,3,21.0,0.0,0.05,0.0,0.0,Mar,3,2,4,8,Returning_Visitor,0,no
0,0.0,0,0.0,45,1594.283333,0.0,0.015227273,45.4316713,0.0,Mar,2,2,1,2,Returning_Visitor,1,yes
3,36.0,1,395.0,12,343.5833333,0.0,0.014285714,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,no
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,1,no
0,0.0,0,0.0,2,63.0,0.0,0.05,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,no
2,47.0,0,0.0,21,825.0833333,0.0,0.009090909,10.7929507,0.0,Mar,2,2,2,2,New_Visitor,0,yes
0,0.0,0,0.0,54,1357.61783,0.0,0.004812274,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,1,no
5,44.5,1,4.0,37,836.3333333,0.005,0.045416667,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,no
0,0.0,0,0.0,10,60.5,0.02,0.04,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,no
2,42.0,2,54.0,10,420.0,0.0,0.008333333,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,0,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,9,389.0,0.0,0.011111111,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,1,no
2,95.0,0,0.0,15,449.5,0.0125,0.04375,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,no
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,0,no
0,0.0,0,0.0,12,689.2857143,0.0,0.058333333,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,1,no
5,134.9285714,2,41.0,31,2013.595238,0.0,0.014141414,8.482727273,0.0,Mar,2,2,8,2,Returning_Visitor,0,yes
2,64.0,0,0.0,19,371.2272727,0.001666667,0.029166667,0.0,0.0,Mar,2,4,9,10,Returning_Visitor,0,no
3,68.0,0,0.0,8,306.0,0.0,0.008888889,0.0,0.0,Mar,1,1,9,3,New_Visitor,1,no
0,0.0,0,0.0,19,491.6666667,0.011111111,0.012222222,0.0,0.0,Mar,1,1,1,6,Returning_Visitor,1,no
5,504.0,0,0.0,13,922.0833333,0.023529412,0.023529412,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,0,no
2,25.0,0,0.0,20,667.9166667,0.0,0.00952381,18.5847619,0.0,Mar,4,1,1,3,Returning_Visitor,0,no
2,20.0,0,0.0,13,181.5,0.0,0.013333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
1,19.66666667,0,0.0,14,512.1111111,0.028571429,0.03,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,1,no
0,0.0,0,0.0,17,85.66666667,0.023529412,0.080392157,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,no
0,0.0,0,0.0,8,128.5,0.0,0.025,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
2,45.44444444,1,40.66666667,57,851.6426534,0.0,0.007923497,3.077836066,0.0,Mar,2,4,3,1,Returning_Visitor,1,yes
0,0.0,0,0.0,2,22.0,0.0,0.05,0.0,0.0,Mar,1,1,3,15,Returning_Visitor,1,no
0,0.0,0,0.0,5,371.0,0.0,0.02,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,0,no
0,0.0,4,399.3333333,46,1814.583333,0.003673469,0.02675737,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,0,no
0,0.0,0,0.0,4,30.5,0.0,0.05,0.0,0.0,Mar,2,4,3,3,Returning_Visitor,0,no
8,125.1666667,0,0.0,27,1802.25,0.006060606,0.011774152,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,1,no
2,13.0,0,0.0,23,855.1666667,0.008,0.025333333,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,0,no
1,72.66666667,4,345.0,24,879.9090909,0.0,0.035897436,6.482798269,0.0,Mar,2,4,4,1,Returning_Visitor,0,yes
8,466.5,2,75.25,44,1616.425824,0.006944444,0.010974434,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,40.0,0.0,0.1,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,0,no
6,96.85714286,0,0.0,28,672.5452381,0.0,0.020707071,19.71468924,0.0,Mar,1,1,2,10,Returning_Visitor,0,yes
19,402.1857143,4,116.0,64,3179.354257,0.002531646,0.016289934,4.642,0.0,Mar,2,2,2,2,Returning_Visitor,0,yes
4,178.2,0,0.0,9,368.2,0.02,0.05,0.0,0.0,Mar,3,2,8,3,Returning_Visitor,1,no
7,156.5,1,122.0,26,694.7121212,0.0,0.00297619,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,0,no
5,58.0,0,0.0,10,657.2619048,0.0,0.004166667,0.0,0.0,Mar,1,1,2,2,New_Visitor,0,no
0,0.0,0,0.0,7,974.6666667,0.085714286,0.128571429,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,0,no
0,0.0,0,0.0,21,1372.7,0.019047619,0.035714286,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,no
2,306.0,0,0.0,14,964.5,0.0,0.030952381,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,no
3,72.0,1,0.0,38,461.5,0.01,0.023666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,no
1,202.0,0,0.0,2,8.0,0.0,0.066666667,0.0,0.0,Mar,2,2,8,6,New_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,0,no
0,0.0,0,0.0,7,39.25,0.028571429,0.034285714,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,8,450.0,0.0,0.025,0.0,0.0,Mar,4,1,9,3,Returning_Visitor,1,no
0,0.0,0,0.0,20,438.3333333,0.02,0.04,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,6,319.0,0.0,0.05,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,1,no
0,0.0,0,0.0,15,1148.0,0.014285714,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,no
2,41.5,2,60.5,21,534.5,0.004347826,0.02173913,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,1,no
0,0.0,0,0.0,20,644.4,0.0,0.007777778,0.0,0.0,Mar,1,1,7,3,Returning_Visitor,0,no
0,0.0,0,0.0,14,875.0,0.0,0.014285714,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,1,no
2,123.0,0,0.0,7,873.0,0.0,0.011111111,0.0,0.0,Mar,1,2,2,2,Returning_Visitor,0,no
3,42.0,0,0.0,31,3121.369048,0.002857143,0.009285714,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,1,no
0,0.0,1,81.0,82,3214.020563,0.0,0.007723577,4.667079268,0.0,Mar,3,3,2,10,Returning_Visitor,0,yes
0,0.0,0,0.0,3,14.0,0.0,0.066666667,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,0,no
1,22.0,0,0.0,52,1551.666667,0.001818182,0.019393939,7.882377258,0.0,Mar,1,1,3,2,Returning_Visitor,0,no
5,294.7,6,329.5,59,2816.781781,0.003214696,0.014766169,2.346800426,0.0,Mar,2,2,4,1,Returning_Visitor,0,no
1,0.0,0,0.0,41,1202.904762,0.011529933,0.033252033,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,0,no
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,1,8,2,1,Returning_Visitor,0,no
0,0.0,0,0.0,20,1117.333333,0.0,0.000956938,0.0,0.0,Mar,2,4,7,2,Returning_Visitor,0,no
0,0.0,0,0.0,9,211.0,0.0,0.044444444,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,no
3,125.0,1,70.0,29,705.4,0.0,0.015625,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,13,635.3333333,0.0,0.009090909,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,no
3,99.0,0,0.0,37,2419.133333,0.007894737,0.023245614,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,no
6,171.0833333,0,0.0,28,952.2857143,0.0,0.013333333,52.10818182,0.0,Mar,2,2,1,2,Returning_Visitor,0,yes
7,159.5,0,0.0,14,249.0,0.011764706,0.041176471,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,1,no
1,5.0,0,0.0,13,271.0,0.0,0.003571429,0.0,0.0,Mar,1,1,2,2,New_Visitor,1,no
5,206.0,0,0.0,15,650.6961927,0.0,0.018487395,0.0,0.0,Mar,1,1,1,3,New_Visitor,0,no
2,40.0,2,162.0,17,481.6666667,0.024561404,0.036842105,32.64521053,0.0,Mar,2,7,3,2,Returning_Visitor,0,no
0,0.0,0,0.0,16,600.75,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,0,no
6,262.25,3,298.0,49,2302.021242,0.000308642,0.026591844,43.3616369,0.0,Mar,1,1,1,2,Returning_Visitor,0,yes
2,44.0,0,0.0,26,1636.016667,0.007692308,0.021794872,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,16,519.75,0.0125,0.04,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,0,no
0,0.0,0,0.0,16,156.5333333,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,0,no
2,62.5,0,0.0,17,548.3333333,0.0,0.031372549,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,11,1390.166667,0.012121212,0.014545455,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,1,no
6,437.3913043,2,235.55,83,2503.881781,0.002197802,0.004916136,2.086218493,0.0,Mar,2,2,3,2,Returning_Visitor,0,yes
7,159.3333333,0,0.0,24,520.6666667,0.0,0.006666667,0.0,0.0,Mar,2,10,4,3,New_Visitor,1,no
2,32.5,0,0.0,19,423.8166667,0.005952381,0.039104938,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,no
0,0.0,2,30.0,11,1114.916667,0.0,0.030769231,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,7,203.5,0.0,0.033333333,0.0,0.0,Mar,1,1,1,9,New_Visitor,1,no
0,0.0,0,0.0,8,142.0,0.0,0.05,0.0,0.0,Mar,2,7,2,3,Returning_Visitor,0,no
9,140.5,0,0.0,35,1090.490476,0.013675214,0.016892552,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,1,no
0,0.0,0,0.0,3,30.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,13,244.1666667,0.0,0.030769231,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,0,no
3,281.0,0,0.0,6,145.0,0.0,0.025,0.0,0.0,Mar,3,2,8,8,New_Visitor,0,no
2,88.0,0,0.0,16,1106.333333,0.025,0.053125,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,0,no
1,0.0,0,0.0,17,684.9166667,0.015686275,0.049411765,0.0,0.0,Mar,2,6,4,1,Returning_Visitor,1,no
9,110.4090909,1,51.0,62,3120.211102,0.00056338,0.017396907,7.891171006,0.0,Mar,2,2,1,10,Returning_Visitor,0,no
0,0.0,0,0.0,3,58.0,0.0,0.066666667,0.0,0.0,Mar,1,8,4,11,Returning_Visitor,0,no
10,316.1405025,7,321.6666667,287,12983.78771,0.000668896,0.006998399,1.088158231,0.0,Mar,2,4,3,8,New_Visitor,0,no
2,27.0,0,0.0,6,558.0,0.0,0.0125,0.0,0.0,Mar,2,2,3,8,New_Visitor,0,no
3,74.0,2,26.0,53,893.5111111,0.003571429,0.005357143,44.61199852,0.0,Mar,1,1,4,9,Returning_Visitor,1,yes
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,0,no
1,0.0,1,0.0,15,708.5333333,0.0,0.04,54.85543,0.0,Mar,2,4,3,2,Returning_Visitor,0,no
2,140.0,0,0.0,6,130.0,0.0,0.025,0.0,0.0,Mar,1,1,4,2,New_Visitor,1,no
0,0.0,0,0.0,8,186.5,0.0,0.025,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,1,no
2,115.0,0,0.0,5,36.0,0.0,0.033333333,0.0,0.0,Mar,1,1,3,11,Returning_Visitor,0,no
1,9.0,0,0.0,5,49.0,0.0,0.05,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,0,no
5,193.0,1,13.0,66,2049.458471,0.004489796,0.012765306,29.45815149,0.0,Mar,3,2,3,1,Returning_Visitor,1,no
0,0.0,0,0.0,4,70.5,0.05,0.1,0.0,0.0,Mar,3,2,4,3,Returning_Visitor,0,no
7,163.6666667,0,0.0,8,119.3333333,0.015384615,0.023076923,0.0,0.0,Mar,3,2,6,11,New_Visitor,1,no
